"","Species","Year","Quarter","IntercatchMetierTag","VesselLenthCategory","Area","Landings","Value","value_euro","FDFVessel","Discards","Country","ID"
"34","BLL",2017,"Q2","PTB_DEF_>=120_0_0","10<24m","27.4.a",0.020549017,1204.1902,133.12564,NA,NA,"NO",34
"35","BLL",2017,"Q2","PTB_DEF_>=120_0_0","10<24m","27.4.b",0.04954206,2748.098,303.8077,NA,NA,"NO",35
"36","BLL",2017,"Q3","GNS_DEF_120-219_0_0","24<40m","27.4.b",0.012947368,758.4872,83.85227,NA,NA,"NO",36
"37","BLL",2017,"Q3","GNS_DEF_90-99_0_0","24<40m","27.4.a",0.012460318,651.4349,72.01743,NA,NA,"NO",37
"38","BLL",2017,"Q3","GNS_DEF_90-99_0_0","24<40m","27.4.b",0.0018,101.124,11.17946,NA,NA,"NO",38
"39","BLL",2017,"Q3","PTB_DEF_>=120_0_0","10<24m","27.4.a",0.010832168,418.5595,46.27258,NA,NA,"NO",39
"40","BLL",2017,"Q4","GNS_DEF_90-99_0_0","24<40m","27.4.a",0.001,72.08,7.968588,NA,NA,"NO",40
"41","BLL",2017,"Q4","OTB_DEF_>=120_0_0","24<40m","27.4.a",0.01588235,158.8235,17.55826,NA,NA,"NO",41
"42","BLL",2018,"Q1","GNS_CRU_90-99_0_0","24<40m","27.4.a",0.00142857142857143,46.2857142857143,5.11697828571429,NA,NA,"NO",42
"43","BLL",2018,"Q1","OTB_CRU_32-69_0_0","10<24m","27.3.a.20",0.00964705882352941,379.934967646108,42.0025705432124,NA,NA,"NO",43
"44","BLL",2018,"Q1","PTB_DEF_>=120_0_0","10<24m","27.4.b",0.0731649484536082,8005.05443298969,884.974777675876,NA,NA,"NO",44
"45","BLL",2018,"Q2","GNS_CRU_90-99_0_0","24<40m","27.4.a",0.0477548125633232,1862.48416413374,205.901349313313,NA,NA,"NO",45
"46","BLL",2018,"Q2","GNS_DEF_90-99_0_0","24<40m","27.4.a",0.0653837320574163,4124.36868899522,455.957207305799,NA,NA,"NO",46
"47","BLL",2018,"Q2","GNS_DEF_90-99_0_0","24<40m","27.4.b",0.0306675844806008,1573.04309136421,173.903059836495,NA,NA,"NO",47
"48","BLL",2018,"Q2","GNS_SPF_90-99_0_0","24<40m","27.4.b",0.110070075156134,5868.12420768498,648.73286740799,NA,NA,"NO",48
"49","BLL",2018,"Q2","OTB_CRU_32-69_0_0","10<24m","27.3.a.20",0.003,104.052614704931,11.5032246608595,NA,NA,"NO",49
"50","BLL",2018,"Q2","OTB_DEF_>=120_0_0","24<40m","27.4.a",0.0366796536796537,1771.348004329,195.82606457458,NA,NA,"NO",50
"51","BLL",2018,"Q2","PTB_DEF_>=120_0_0","10<24m","27.4.a",0.0298571428571429,895.714285714286,99.0230057142857,NA,NA,"NO",51
"52","BLL",2018,"Q2","PTB_DEF_>=120_0_0","10<24m","27.4.b",0.0139655172413793,1107.74482758621,122.46340617931,NA,NA,"NO",52
"53","BLL",2018,"Q2","SSC_DEF_>=120_0_0","24<40m","27.4.b",0.0114893617021277,906.797872340426,100.248318382979,NA,NA,"NO",53
"54","BLL",2018,"Q3","GNS_DEF_120-219_0_0","24<40m","27.4.b",0.00777777777777778,504,55.718208,NA,NA,"NO",54
"55","BLL",2018,"Q3","GNS_DEF_90-99_0_0","24<40m","27.4.a",0.0185882352941176,1062.31764705882,117.441340517647,NA,NA,"NO",55
"56","BLL",2018,"Q3","GNS_DEF_90-99_0_0","24<40m","27.4.b",0.00388888888888889,336,37.145472,NA,NA,"NO",56
"57","BLL",2018,"Q3","MIS_MIS_0_0_0","24<40m","27.4.a",0.001,10,1.10552,NA,NA,"NO",57
"58","BLL",2018,"Q3","OTB_CRU_>=120_0_0","24<40m","27.4.a",0.0247936507936508,1011.36095238095,111.807976007619,NA,NA,"NO",58
"59","BLL",2018,"Q3","OTB_DEF_>=120_0_0","24<40m","27.4.a",0.0683529411764706,2094.16470588235,231.514096564706,NA,NA,"NO",59
"60","BLL",2018,"Q3","OTB_SPF_>=120_0_0","24<40m","27.4.a",0.002,77.7,8.5898904,NA,NA,"NO",60
"61","BLL",2018,"Q3","PTB_DEF_>=120_0_0","10<24m","27.4.a",0.00894736842105263,456.315789473684,50.4466231578947,NA,NA,"NO",61
"62","BLL",2018,"Q3","SSC_DEF_>=120_0_0","10<24m","27.3.a.20",0.001,34.6842049016436,3.8344082202865,NA,NA,"NO",62
"63","BLL",2018,"Q3","SSC_DEF_>=120_0_0","24<40m","27.4.b",0.005,319.175,35.2854346,NA,NA,"NO",63
"64","BLL",2019,"Q1","GNS_DEF_90-99_0_0","24<40m","27.4.a",0.005,205,22.66316,NA,NA,"NO",64
"65","BLL",2019,"Q1","OTB_DEF_>=120_0_0","24<40m","27.3.a.20",0.002,130.36,14.41155872,NA,NA,"NO",65
"66","BLL",2019,"Q1","OTB_DEF_>=120_0_0","24<40m","27.4.a",0.004,313.72,34.68237344,NA,NA,"NO",66
"67","BLL",2019,"Q2","GNS_DEF_90-99_0_0","24<40m","27.4.a",0.0038,167.2,18.4842944,NA,NA,"NO",67
"68","BLL",2019,"Q2","GNS_DEF_90-99_0_0","24<40m","27.4.b",0.00285714285714286,216,23.879232,NA,NA,"NO",68
"69","BLL",2019,"Q2","GNS_SPF_90-99_0_0","24<40m","27.4.b",0.0195313131313131,1303.42913131313,144.096697324929,NA,NA,"NO",69
"70","BLL",2019,"Q2","OTB_CRU_90-99_0_0","10<24m","27.3.a.20",0.0121707892795672,546.618932874354,60.4298162671256,NA,NA,"NO",70
"71","BLL",2019,"Q2","OTB_DEF_>=120_0_0","24<40m","27.4.a",0.00794117647058824,397.058823529412,43.8956470588235,NA,NA,"NO",71
"72","BLL",2019,"Q2","OTB_DEF_32-69_0_0","10<24m","27.3.a.20",0.00895183828517162,411.045041378374,45.4418514144621,NA,NA,"NO",72
"73","BLL",2019,"Q2","OTB_DEF_90-99_0_0","10<24m","27.3.a.20",0.00403703703703703,197.703703703704,21.8565398518518,NA,NA,"NO",73
"74","BLL",2019,"Q3","OTB_DEF_>=120_0_0","24<40m","27.4.a",0.003,120,13.26624,NA,NA,"NO",74
"75","BLL",2019,"Q4","GNS_CRU_120-219_0_0","24<40m","27.4.b",0.002,67.9692126415133,7.51413239594458,NA,NA,"NO",75
"76","BLL",2019,"Q4","GNS_DEF_90-99_0_0","24<40m","27.4.a",0.002,142.08,15.70722816,NA,NA,"NO",76
"77","BLL",2019,"Q4","OTB_DEF_>=120_0_0","24<40m","27.4.a",0.0354666666666667,1860.19047619048,205.64777752381,NA,NA,"NO",77
"78","BLL",2019,"Q4","OTB_DEF_90-99_0_0","10<24m","27.3.a.20",0.0181176470588235,728.879601753615,80.5790977330657,NA,NA,"NO",78
"79","BLL",2020,"Q1","OTB_CRU_>=120_0_0","24<40m","27.4.a",0,0,0,NA,NA,"NO",79
"80","BLL",2020,"Q1","OTB_DEF_>=120_0_0","24<40m","27.3.a.20",0.001,99.79,11.03198408,NA,NA,"NO",80
"81","BLL",2020,"Q1","OTB_DEF_32-69_0_0","10<24m","27.3.a.20",0.004,170.13293028846,18.8085357092498,NA,NA,"NO",81
"82","BLL",2020,"Q1","SSC_DEF_<16_0_0","24<40m","27.4.a",0,0,0,NA,NA,"NO",82
"83","BLL",2020,"Q1","SSC_DEF_>=120_0_0","24<40m","27.4.a",0.00621739130434783,124.347826086957,13.7469008695652,NA,NA,"NO",83
"84","BLL",2020,"Q2","GNS_DEF_120-219_0_0","24<40m","27.4.b",0.0258116710875331,1615.07787798408,178.550089566897,NA,NA,"NO",84
"85","BLL",2020,"Q2","GNS_DEF_71-89_0_0","24<40m","27.4.b",0.0417939503633622,1045.36774167009,115.567494577112,NA,NA,"NO",85
"86","BLL",2020,"Q2","GNS_DEF_90-99_0_0","24<40m","27.4.a",0.0852787524366472,4264.90058479532,471.493289450293,NA,NA,"NO",86
"87","BLL",2020,"Q2","GNS_DEF_90-99_0_0","24<40m","27.4.b",0.0890669503051623,4333.67398924076,479.096326858543,NA,NA,"NO",87
"88","BLL",2020,"Q2","OTB_CRU_>=120_0_0","10<24m","27.4.a",0.0018,153,16.914456,NA,NA,"NO",88
"89","BLL",2020,"Q2","OTB_DEF_>=120_0_0","10<24m","27.4.a",0.01196,239.2,26.4440384,NA,NA,"NO",89
"90","BLL",2020,"Q2","OTB_DEF_>=120_0_0","24<40m","27.4.a",0.0309756097560975,561.463414634146,62.0709034146341,NA,NA,"NO",90
"91","BLL",2020,"Q2","OTB_DEF_90-99_0_0","10<24m","27.3.a.20",0.001,40,4.42208,NA,NA,"NO",91
"92","BLL",2020,"Q2","OTB_SPF_32-69_0_0","10<24m","27.3.a.20",0.001,35.0664651442299,3.87666785462491,NA,NA,"NO",92
"93","BLL",2020,"Q2","SSC_DEF_>=120_0_0","10<24m","27.4.a",0.01075,416.75,46.072546,NA,NA,"NO",93
"94","BLL",2020,"Q3","MIS_MIS_0_0_0","24<40m","27.4.a",0.002,180,19.89936,NA,NA,"NO",94
"95","BLL",2020,"Q4","OTB_DEF_<16_0_0","10<24m","27.3.a.20",0.003,105.19939543269,11.6300035638747,NA,NA,"NO",95
"96","BLL",2020,"Q4","OTB_DEF_>=120_0_0","24<40m","27.4.a",0.114577639751553,2291.55279503105,253.335744596273,NA,NA,"NO",96
"97","BLL",2020,"Q4","OTB_DEF_16-31_0_0","≥40m","27.4.a",0.002,96,10.612992,NA,NA,"NO",97
"98","BLL",2020,"Q4","SSC_DEF_>=120_0_0","24<40m","27.4.a",0.105695652173913,2113.91304347826,233.697314782609,NA,NA,"NO",98
"99","BLL",2021,"Q1","OTB_DEF_<16_0_0","10<24m","27.3.a.20",0.002,74.0873273355022,8.19050221159444,NA,NA,"NO",99
"100","BLL",2021,"Q1","OTB_DEF_32-69_0_0","10<24m","27.3.a.20",0.0821474784173996,1772.14372224322,195.914032781432,NA,NA,"NO",100
"101","BLL",2021,"Q1","OTB_DEF_90-99_0_0","10<24m","27.3.a.20",0.101301006674691,6400.19063301236,707.553874860783,NA,NA,"NO",101
"102","BLL",2021,"Q2","GNS_DEF_120-219_0_0","24<40m","27.4.a",0.004,265.64,29.36703328,NA,NA,"NO",102
"103","BLL",2021,"Q2","GNS_DEF_120-219_0_0","24<40m","27.4.b",0.011,583.6688,64.5257531776,NA,NA,"NO",103
"104","BLL",2021,"Q2","MIS_MIS_0_0_0","≥40m","27.4.a",0.0142468443197756,152.339410939691,16.8414265582048,NA,NA,"NO",104
"105","BLL",2021,"Q2","OTB_DEF_>=120_0_0","24<40m","27.4.a",0.0072,468,51.738336,NA,NA,"NO",105
"106","BLL",2021,"Q2","OTB_DEF_32-69_0_0","10<24m","27.3.a.20",0.0254285714285714,869.642857142857,96.1407571428571,NA,NA,"NO",106
"107","BLL",2021,"Q2","OTB_DEF_90-99_0_0","10<24m","27.3.a.20",0.0153767885532591,1264.15436375199,139.75479322151,NA,NA,"NO",107
"108","BLL",2021,"Q2","SSC_DEF_>=120_0_0","24<40m","27.4.a",0.007,263,29.075176,NA,NA,"NO",108
"109","BLL",2021,"Q3","GNS_DEF_>=220_0_0","24<40m","27.4.a",0.00311111111111111,222.942222222222,24.6467085511111,NA,NA,"NO",109
"110","BLL",2021,"Q3","GNS_DEF_120-219_0_0","24<40m","27.4.a",0.0106577777777778,1177.01675555556,130.121556360178,NA,NA,"NO",110
"111","BLL",2021,"Q3","GNS_DEF_120-219_0_0","24<40m","27.4.b",0.00076,86.2524,9.5353753248,NA,NA,"NO",111
"112","BLL",2021,"Q3","MIS_MIS_0_0_0","≥40m","27.4.a",0.0180855539971949,235.112201963535,25.9921241514726,NA,NA,"NO",112
"113","BLL",2021,"Q3","MIS_MIS_0_0_0","24<40m","27.4.a",0.01,370.436636677511,40.9525110579722,NA,NA,"NO",113
"114","BLL",2021,"Q3","OTB_CRU_>=120_0_0","24<40m","27.4.a",0.006,240,26.53248,NA,NA,"NO",114
"115","BLL",2021,"Q3","OTB_DEF_>=120_0_0","24<40m","27.4.a",0.0328695652173913,427.304347826087,47.2393502608695,NA,NA,"NO",115
"116","BLL",2021,"Q3","OTB_DEF_32-69_0_0","≥40m","27.4.a",0.002,74.0873273355022,8.19050221159444,NA,NA,"NO",116
"117","BLL",2021,"Q3","OTB_DEF_32-69_0_0","10<24m","27.3.a.20",0.00419016249451032,79.6321914800176,8.8034980324989,NA,NA,"NO",117
"118","BLL",2021,"Q3","SSC_DEF_>=120_0_0","24<40m","27.4.a",0.002,162,17.909424,NA,NA,"NO",118
"119","BLL",2021,"Q4","GNS_DEF_120-219_0_0","24<40m","27.4.a",0.003,111.130991003253,12.2857533173917,NA,NA,"NO",119
"120","BLL",2021,"Q4","OTB_DEF_32-69_0_0","10<24m","27.3.a.20",0.0798851129915006,1678.16553442506,185.524556161759,NA,NA,"NO",120
"121","BLL",2021,"Q4","OTB_DEF_90-99_0_0","10<24m","27.3.a.20",0.032,4379.08564567426,484.116676300581,NA,NA,"NO",121
"122","COD",2015,"Q1","GNS_CRU_71-89_0_0","24<40m","27.4.a",10.9737242982626,205095.106602179,22673.6742250841,NA,NA,"NO",122
"123","COD",2015,"Q1","GNS_DEF_>=220_0_0","24<40m","27.4.a",0.0847080649317186,931.788714248905,103.011105937645,NA,NA,"NO",123
"124","COD",2015,"Q1","GNS_DEF_120-219_0_0","≥40m","27.4.a",38.8071966215188,557893.905252245,61676.2870134462,NA,NA,"NO",124
"125","COD",2015,"Q1","GNS_DEF_120-219_0_0","24<40m","27.4.a",11.6274993449611,226610.752192076,25052.2718763384,NA,NA,"NO",125
"126","COD",2015,"Q1","GNS_DEF_31-49_0_0","24<40m","27.4.a",0.0423540324658594,465.894357124452,51.5055529688224,NA,NA,"NO",126
"127","COD",2015,"Q1","GNS_DEF_71-89_0_0","≥40m","27.4.a",5.75534223706177,109380.538668614,12092.2373108927,NA,NA,"NO",127
"128","COD",2015,"Q1","GNS_DEF_71-89_0_0","24<40m","27.4.a",8.63246207524781,131177.027767766,14501.882773782,NA,NA,"NO",128
"129","COD",2015,"Q1","GNS_DEF_90-99_0_0","24<40m","27.4.a",9.43941136274893,255021.430316933,28193.1291643976,NA,NA,"NO",129
"130","COD",2015,"Q1","LLS_DEF_0_0_0","≥40m","27.6.a",0.104,1352,149.466304,NA,NA,"NO",130
"131","COD",2015,"Q1","MIS_MIS_0_0_0","≥40m","27.4.a",9.90543282070316,170407.756434089,18838.9182893014,NA,NA,"NO",131
"132","COD",2015,"Q1","MIS_MIS_0_0_0","10<24m","27.4.a",0.003,34.5,3.814044,NA,NA,"NO",132
"133","COD",2015,"Q1","MIS_MIS_0_0_0","24<40m","27.4.a",34.2565218040703,827702.239459486,91504.137976725,NA,NA,"NO",133
"134","COD",2015,"Q1","MIS_MIS_0_0_0","24<40m","27.4.b",0.0499072164948454,1238.27290206186,136.893545868742,NA,NA,"NO",134
"135","COD",2015,"Q1","OTB_CRU_<16_0_0","≥40m","27.4.a",2,4600,508.5392,NA,NA,"NO",135
"136","COD",2015,"Q1","OTB_CRU_>=120_0_0","≥40m","27.4.a",24.2862660764042,344755.149651935,38113.3713043208,NA,NA,"NO",136
"137","COD",2015,"Q1","OTB_CRU_>=120_0_0","24<40m","27.4.a",0.814034836069637,8730.05438241364,965.124972084592,NA,NA,"NO",137
"138","COD",2015,"Q1","OTB_CRU_32-69_0_0","10<24m","27.3.a.20",0.995801853462321,10235.4707235672,1131.5517594318,NA,NA,"NO",138
"139","COD",2015,"Q1","OTB_CRU_32-69_0_0","10<24m","27.4.a",0.258433413616346,2604.03499044566,287.881276263748,NA,NA,"NO",139
"140","COD",2015,"Q1","OTB_CRU_32-69_0_0","24<40m","27.4.a",4.15747228456857,52252.4346921751,5776.61116008934,NA,NA,"NO",140
"141","COD",2015,"Q1","OTB_DEF_>=120_0_0","≥40m","27.4.a",78.1078154567393,1117446.18805407,123535.910981753,NA,NA,"NO",141
"142","COD",2015,"Q1","OTB_DEF_>=120_0_0","≥40m","27.6.a",4.34262871661349,70476.9074750546,7791.36307518224,NA,NA,"NO",142
"143","COD",2015,"Q1","OTB_DEF_>=120_0_0","10<24m","27.3.a.20",0.139350925925926,1474.3662037037,162.994132551852,NA,NA,"NO",143
"144","COD",2015,"Q1","OTB_DEF_>=120_0_0","24<40m","27.3.a.20",2.92205735164879,63715.0489831503,7043.82609518522,NA,NA,"NO",144
"145","COD",2015,"Q1","OTB_DEF_>=120_0_0","24<40m","27.4.a",21.8750735797389,445917.864447101,49297.111750356,NA,NA,"NO",145
"146","COD",2015,"Q1","OTB_DEF_>=120_0_0","24<40m","27.4.b",0.290263357422683,7622.60551897482,842.694285333705,NA,NA,"NO",146
"147","COD",2015,"Q1","OTB_DEF_16-31_0_0","≥40m","27.4.c",0.05,125.5,13.874276,NA,NA,"NO",147
"148","COD",2015,"Q1","OTB_DEF_16-31_0_0","10<24m","27.3.a.20",4.52117130747252,37117.7247762576,4103.43870946483,NA,NA,"NO",148
"149","COD",2015,"Q1","OTB_DEF_16-31_0_0","10<24m","27.4.a",0.140703017173605,2126.96981079334,235.140766522825,NA,NA,"NO",149
"150","COD",2015,"Q1","OTB_DEF_16-31_0_0","10<24m","27.4.b",0.00923076923076923,133.846153846154,14.79696,NA,NA,"NO",150
"151","COD",2015,"Q1","OTB_DEF_16-31_0_0","24<40m","27.4.a",0.738358974358974,1615.64358974359,178.612630133333,NA,NA,"NO",151
"152","COD",2015,"Q1","OTB_DEF_32-69_0_0","10<24m","27.3.a.20",15.6643627903514,170533.171695808,18852.783197315,NA,NA,"NO",152
"153","COD",2015,"Q1","OTB_DEF_32-69_0_0","10<24m","27.4.a",3.12782293985452,44170.56311253,4883.14409321642,NA,NA,"NO",153
"154","COD",2015,"Q1","OTB_DEF_32-69_0_0","24<40m","27.3.a.20",4.36334756661871,50515.7341091522,5584.615437235,NA,NA,"NO",154
"155","COD",2015,"Q1","OTB_DEF_32-69_0_0","24<40m","27.4.a",12.9692982649781,171899.765631323,19003.862890074,NA,NA,"NO",155
"156","COD",2015,"Q1","OTB_DEF_32-69_0_0",NA,"27.3.a.20",0.0509880239520958,427.789520958084,47.2929871209581,NA,NA,"NO",156
"157","COD",2015,"Q1","OTB_DEF_32-69_0_0",NA,"27.4.a",0.05,750,82.914,NA,NA,"NO",157
"158","COD",2015,"Q1","OTB_DEF_70-89_0_0","10<24m","27.3.a.20",0.149267574328507,916.473900903746,101.318022692711,NA,NA,"NO",158
"159","COD",2015,"Q1","OTB_DEF_90-99_0_0","10<24m","27.3.a.20",0.0402597684378567,235.195444685715,26.0013268008951,NA,NA,"NO",159
"160","COD",2015,"Q1","OTB_SPF_>=120_0_0","≥40m","27.4.a",0.428041521323281,5978.56659536402,660.942494250683,NA,NA,"NO",160
"161","COD",2015,"Q1","OTB_SPF_>=120_0_0","24<40m","27.4.a",0.379342328865248,8040.55747436214,888.899709905683,NA,NA,"NO",161
"162","COD",2015,"Q1","OTB_SPF_16-31_0_0","10<24m","27.4.a",0.0129423503325943,222.474501108647,24.5950010465632,NA,NA,"NO",162
"163","COD",2015,"Q1","OTB_SPF_32-69_0_0","10<24m","27.3.a.20",0.250324144030484,3459.26909323116,382.429116794891,NA,NA,"NO",163
"164","COD",2015,"Q1","OTB_SPF_32-69_0_0","24<40m","27.4.a",0.127393119415404,1461.32431356944,161.552325513729,NA,NA,"NO",164
"165","COD",2015,"Q1","OTB_SPF_70-89_0_0","10<24m","27.3.a.20",0.0397961973232909,162.761645031731,17.993625381548,NA,NA,"NO",165
"166","COD",2015,"Q1","OTB_SPF_90-99_0_0","10<24m","27.3.a.20",0.00990909090909092,22.0909090909091,2.44219418181818,NA,NA,"NO",166
"167","COD",2015,"Q1","OTM_DEF_>=120_0_0","24<40m","27.4.a",0.34,4088.5,451.991852,NA,NA,"NO",167
"168","COD",2015,"Q1","OTM_DEF_16-31_0_0","≥40m","27.4.b",0.117232375979112,11.7232375979112,1.29602736292428,NA,NA,"NO",168
"169","COD",2015,"Q1","OTM_DEF_32-69_0_0","24<40m","27.4.a",2.76834260367615,41331.0263600353,4569.22762615463,NA,NA,"NO",169
"170","COD",2015,"Q1","PTB_DEF_>=120_0_0","24<40m","27.4.a",55.9214236948012,1513915.80662409,167366.420253907,NA,NA,"NO",170
"171","COD",2015,"Q1","PTB_DEF_>=120_0_0","24<40m","27.4.b",0.107052443384982,2354.14746150179,260.255710163946,NA,NA,"NO",171
"172","COD",2015,"Q1","PTB_DEF_32-69_0_0","24<40m","27.3.a.20",0.384451228035697,4080.40351727957,451.096769642292,NA,NA,"NO",172
"173","COD",2015,"Q1","PTB_DEF_32-69_0_0","24<40m","27.4.a",0.387700165540254,3899.65821357108,431.11501482671,NA,NA,"NO",173
"174","COD",2015,"Q1","PTB_SPF_>=120_0_0","24<40m","27.4.a",15.3927941604566,398491.679024279,44054.052099492,NA,NA,"NO",174
"175","COD",2015,"Q1","PTB_SPF_32-69_0_0","24<40m","27.4.a",0.60077454311525,7894.66407158968,872.770902442383,NA,NA,"NO",175
"176","COD",2015,"Q1","PTM_DEF_>=120_0_0","≥40m","27.4.a",0.2,1374.70588235294,151.976484705882,NA,NA,"NO",176
"177","COD",2015,"Q1","SSC_DEF_>=120_0_0","10<24m","27.4.a",7.29773111955568,183269.937366088,20260.8581156957,NA,NA,"NO",177
"178","COD",2015,"Q2","GNS_CRU_120-219_0_0","10<24m","27.4.a",90.4107593853082,1840192.52652193,203436.964192052,NA,NA,"NO",178
"179","COD",2015,"Q2","GNS_CRU_71-89_0_0","24<40m","27.4.a",35.9463968027696,918496.415333775,101541.615707979,NA,NA,"NO",179
"180","COD",2015,"Q2","GNS_DEF_120-219_0_0","10<24m","27.4.a",14.6765562616634,379822.177293513,41990.1013441525,NA,NA,"NO",180
"181","COD",2015,"Q2","GNS_DEF_120-219_0_0","10<24m","27.4.b",19.406545494848,497471.117808568,54996.4270159728,NA,NA,"NO",181
"182","COD",2015,"Q2","GNS_DEF_120-219_0_0","24<40m","27.4.a",19.969,0,0,NA,NA,"NO",182
"183","COD",2015,"Q2","GNS_DEF_71-89_0_0","10<24m","27.4.a",2.83270166098534,38713.5893667997,4279.86473167844,NA,NA,"NO",183
"184","COD",2015,"Q2","GNS_DEF_71-89_0_0","24<40m","27.4.a",102.374577653265,2777038.35956812,307007.144726975,NA,NA,"NO",184
"185","COD",2015,"Q2","GNS_DEF_71-89_0_0","24<40m","27.4.b",2.60539937810491,70210.0863609286,7761.86546737337,NA,NA,"NO",185
"186","COD",2015,"Q2","GNS_DEF_90-99_0_0","24<40m","27.4.a",56.2729361804016,1331674.69291461,147219.300651096,NA,NA,"NO",186
"187","COD",2015,"Q2","GNS_DEF_90-99_0_0","24<40m","27.4.b",4.09876991714468,107551.722625876,11890.0580397359,NA,NA,"NO",187
